age,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
25.0,-0.062938765,0.2370448,1.0951535,1.9027596,0.28271925,0.24023189,-0.3582678,-1.2609156,-0.58070636,-0.66802144,-0.016531037,0.38142994,1.0909137,-0.42077956,0.22905235,1.1231189,1.7161497,0.05888781,0.549299,0.4726773,-0.24886763,-0.86279464,0.29684678,-0.577211,0.55093163,-0.8193292,0.8675588,-0.7150945,-0.780762,-0.6990576
70.0,-0.1877991,0.9778853,0.96750075,-0.007725135,-0.6820918,-0.10475699,-0.24628527,1.0757073,-0.25715837,-0.25950068,0.36667895,-0.43143737,-0.8497413,0.68500346,-1.1761649,0.21203515,-1.150628,1.1836692,-0.584828,-0.13015243,0.5779645,-0.84870523,-0.09816666,-0.016426003,0.5749629,1.7918599,-0.04691108,-0.61101663,0.31242615,0.21654978
58.0,0.21528572,1.7797332,-0.82795066,0.49507195,-0.21133563,-0.532222,0.29655886,0.57184434,-0.64241403,0.22821444,0.20013104,0.65024084,1.7951806,1.7534918,-0.33379817,0.40376192,0.19963206,1.106604,0.5160571,-0.6354921,-2.1282563,-0.034432802,0.48075208,0.7695805,-1.9205369,-0.36703867,0.71915406,-0.11085186,0.8816445,-0.05603115
29.0,-0.38813585,0.035513498,-0.476717,-0.49318275,1.5698005,1.3869506,-0.21058747,0.48009887,-0.21791506,-1.1918931,-0.16430524,-0.47389242,-0.31314796,-0.09242102,-0.26628917,2.7183375,0.32834306,-1.0343918,0.3838542,-0.19949102,0.29283118,0.15617935,1.74071,-0.50586706,0.34816518,-0.9914262,-0.8530917,1.3157728,-0.20792088,-0.9409179
2.0,1.0145291,-2.4988744,-1.6585628,0.783477,-1.2088168,-0.35283357,-0.608269,-1.0138947,0.252993,-0.70982945,-1.7879105,-0.6591969,-1.9055424,0.8730231,-0.3994697,-0.6507121,-0.7603399,-0.847315,-2.8235133,0.94453496,-0.027992815,-0.2792824,0.37875676,2.7898228,0.075681716,-0.86690253,0.78594327,2.1047711,0.8732444,-0.8734466
10.0,-0.9136162,-0.429801,0.16092737,-0.5690582,0.028213363,0.019971145,-0.040744487,-0.48261434,-0.6306163,-0.3450186,0.23712185,0.18973717,-0.6307491,-0.487137,0.40461943,0.0025102508,0.028910926,-0.018026138,0.16771086,0.44051915,0.29807785,-0.53846514,0.02073309,0.101783216,0.634486,0.39203668,-0.103737645,0.6227384,0.07338227,0.3278899
21.0,0.20631061,-0.8824347,-1.8547863,-1.627212,0.92510384,0.505506,0.11521024,0.38685536,-1.8288618,-1.8731241,-1.0818397,2.1109,-1.4069506,-2.303946,0.041287854,0.036412004,1.109853,0.9684262,-1.085574,-0.29729468,0.093235135,-1.327769,0.30185276,0.46124735,-0.4837479,0.75526196,1.2738423,1.1822686,-0.5307256,-0.6904992
24.0,0.57456154,0.10184619,-0.13373552,-2.0101748,0.5151615,-0.56611305,-0.6869419,0.52984095,0.27200586,-0.40061826,-0.56101257,2.3355145,0.57431644,0.35730332,-0.673514,-0.93040776,0.45216817,0.5498152,-1.6134127,-0.77125716,2.4841068,-0.8343339,-2.132087,-0.15102938,-0.30253044,-1.3608086,-0.29794082,0.45091325,0.22978473,-0.41707
22.0,0.21921241,-1.7261286,-0.9561279,-0.94912153,1.0236379,0.71834767,-1.159283,-0.8510775,-0.36191586,-0.18674843,1.8344538,1.6302629,-1.9747463,0.29933038,-0.079400435,-0.85844916,-1.3546945,2.8507106,-0.91057783,-0.6043881,0.026049074,0.59504807,-2.2707312,-0.18370335,-0.46670464,-1.0566441,1.1476755,0.31504357,0.95721227,0.6919241
85.0,0.79714763,0.7772956,2.806054,1.6120437,0.84805924,-0.31800503,-1.6928809,3.624284,-0.9036601,-0.4143689,1.5533065,-2.7689283,-1.0099145,-0.7482597,-0.82766265,-1.9252875,0.35368925,0.42811355,0.0042171194,0.74460804,-1.4950917,-1.0078871,0.7377472,-0.7277189,-0.56880873,2.4487073,-2.406196,-0.13967448,3.7623808,0.16626795
54.0,1.0179,-0.23780903,0.15807264,1.0759752,1.2814852,1.235947,1.3604057,-0.9304891,2.9765434,-2.468285,3.50352,-0.5416324,-2.4249225,0.8302382,0.98814905,1.0062448,0.13050637,3.4971712,1.4176483,-3.4864514,-3.777751,0.24465121,-0.497071,-0.67454046,-2.371764,-2.0901995,4.1411543,-2.0545325,2.4651027,3.0934894
7.0,-0.46477896,-0.10753633,-0.8079703,0.2114476,1.0104933,-0.5952889,-0.40298253,0.664661,-0.20967127,0.1457051,0.4127513,0.21416967,-0.39838514,0.890935,1.9008294,-0.35807297,-1.2800789,-0.5101802,-0.6596482,0.86018544,0.02544577,0.81249064,-0.19054648,-0.35432857,0.52426416,-0.30022362,-0.018910509,0.50005245,0.03991143,0.38101387
20.0,-0.8873159,0.31363958,0.07083932,1.2633678,0.16927218,-0.34863222,0.34606016,-0.9373525,-0.1355842,-0.19703001,-0.55790216,-0.25263962,0.5734052,-0.1740102,-0.9818797,-0.24185026,0.30003485,0.40906784,0.3751535,-0.5342239,-0.42801148,-0.16726704,0.9605559,-0.58992255,0.0031398286,-0.3621152,0.5275651,0.33155924,0.08590946,-0.012348237
38.0,-0.025248224,-0.43775618,1.9614686,-0.7122936,0.9718597,-2.2624815,0.889631,0.33474353,-0.44979885,-0.1696219,0.19543613,1.7065157,0.76059604,-0.5770716,0.4237541,-1.0565059,1.2809533,-0.56071264,0.56750333,1.4462607,0.3970259,-2.5895593,0.9057873,1.3998045,1.3010621,0.3135289,-0.84259075,0.8616526,-0.43070516,0.46671242
32.0,0.018961456,0.26155868,-0.7895668,-0.5928913,0.66495645,0.20671445,0.2932091,0.99584293,-1.1523088,-0.8413852,0.71024853,0.6144969,0.35167295,-1.1491169,-0.6671643,1.09307,0.96976715,-1.0245113,-1.4115855,1.5221573,0.23404193,0.4434043,0.34105724,-0.13286254,0.47524473,-1.2567858,-0.15454707,0.9017115,0.833842,0.33829162
26.0,-0.9624042,-0.12456046,-0.24356616,0.17668167,-0.20224456,-0.39064378,-0.048030578,-0.76535225,0.08623511,-0.009690244,-0.26567155,-0.0066418047,-0.07523549,-0.13708562,-0.18303286,-0.030626591,0.58637345,-0.34759992,-0.17094007,-0.52449954,0.04215721,0.7629208,0.38100132,0.12141273,0.5060724,-0.8135227,-0.25102147,0.5958689,0.31864342,0.35167998
32.0,-0.6628651,0.29755697,0.6121995,0.091307044,-0.5008765,0.44306508,0.009308963,-0.069721006,-0.061594322,-0.05913254,0.29548383,-0.14773661,0.5624025,0.330114,0.21787775,0.15053253,0.2824547,-0.48786086,0.9548407,0.008443727,0.050604176,0.670852,0.30942586,0.2692205,-0.8226157,-0.95693165,0.75314224,0.11792646,0.18193851,-0.063151784
45.0,-0.60206187,0.62808657,0.48040333,0.28973755,-0.053815767,0.03517911,0.8984617,0.7411427,0.18514004,-0.1712527,-0.2020448,0.06978552,-0.6707582,0.20407896,-0.5857379,0.30766872,-0.7838036,0.25443402,-0.3421464,-1.1635554,-0.38297614,-0.67680234,-0.67170846,-0.1331272,0.008718213,1.0085301,-0.16318041,-0.42605373,0.38047463,-0.47841224
47.0,0.870065,0.3023056,1.3428509,0.11000918,0.24493414,0.72071767,1.3652066,-0.2629036,-0.58032465,0.45882013,0.5866113,1.2580224,-0.7774444,0.97271377,-0.6920405,1.5739274,-0.6557018,-0.0845827,0.38672623,0.6303714,1.0548404,-0.16334571,0.6427011,0.49566287,1.9932078,0.7967614,-0.02060028,-1.5758861,0.72241586,-0.3502282
29.0,2.1926768,-1.953497,0.8598137,-3.4286687,1.817679,0.21402399,2.6154273,0.64366287,-1.7295164,-1.8446684,0.13575907,-1.4713017,-0.25933743,-3.5757391,1.3149213,-0.2569212,1.2848454,-1.2718843,-1.5494914,-0.9501086,0.061574087,-2.3042576,0.17541161,1.6492777,-4.387367,-1.1962131,-1.0281073,1.7979723,-0.5983732,-1.0478563
1.0,-0.039589792,-2.579447,-0.55502886,1.4921304,-2.3322148,-0.6548055,0.028226346,0.2938923,0.56090504,0.18005103,-0.41817665,-0.86820745,0.8247786,0.61619127,0.5037852,0.49969783,-0.59947956,-1.049628,-1.0421195,0.3501809,0.30137175,-1.0833446,1.3289621,-0.35401133,-0.4206971,0.25853607,-0.20977834,-0.6503484,-0.22529109,-0.2991317
54.0,-0.54277605,0.7241898,0.61597455,0.45352638,-0.51070255,-0.20570801,0.9236554,0.4738246,-0.1217779,0.006742112,0.58852595,0.13174784,-1.060402,0.25110152,-1.2633502,-0.20416239,-0.69239265,-0.50233775,0.2189086,-0.951502,-0.26745316,-0.4961957,-0.64255756,0.2326943,-0.08606647,0.70100385,-0.06471208,-0.7861953,0.16345175,-0.081015736
105.0,3.580387,0.66003567,2.1302786,2.0811214,0.3969549,0.8458305,-3.9925804,1.88445,0.26961222,3.0094576,4.2952437,-3.4160788,-3.061214,1.8017446,1.3072292,-3.9223347,1.5238187,-2.1853013,0.33605096,0.79849523,0.6077321,0.9808488,-0.52151936,-1.3267423,-0.7608507,1.0596759,-1.4206196,-0.7765931,-2.2189097,-0.5250366
25.0,0.5836721,-0.034286246,0.25303945,1.9902575,0.07734127,0.21360113,-1.5148432,-0.70375717,-0.63933676,-1.4779388,-0.34114203,-0.14215985,0.44894686,0.7561683,-1.6828815,-1.2889341,0.07937272,1.3271041,-1.8537389,-0.009594043,-1.2513711,0.5484838,2.241505,0.055898108,0.26872733,-1.0123317,-0.7124551,0.90808856,-1.8960304,0.21531652
24.0,-0.29686412,0.22624929,-0.32887298,0.31648308,0.3588641,0.21649456,-0.56083596,-0.5470871,-0.08509265,-0.65098774,-0.110192776,0.42439762,0.07615901,-0.31547228,-0.26710355,0.36650258,0.23528868,0.10664879,-0.27015767,0.2904687,-0.5083583,-0.5479831,-0.11130814,0.3640364,0.7049695,-0.7355355,-0.26795116,0.49421254,-0.57556945,-1.2354559
10.0,-0.11916201,-0.54193854,0.60812426,-0.8255747,2.792124,-2.2162251,1.8797482,0.2612978,2.9929276,0.94329166,0.0660489,-1.4896841,-0.20102744,0.90268135,-1.0886883,1.9275695,1.7089133,0.7776377,-0.032075863,1.1212285,-1.1623238,-1.919276,-0.6289934,1.6137277,-0.778845,0.2640504,-1.174182,0.46173763,-0.76814747,0.45373636
58.0,-0.08984028,1.3877807,0.5116998,1.2814862,-0.49444845,-1.0467093,-0.46462703,-0.6634779,-1.222527,-0.29998797,0.7056578,0.35219803,0.2713762,-0.18232875,0.42524242,0.13839494,0.49615142,-0.2921859,1.5065954,0.012494187,0.3343892,1.2626499,0.4011896,0.62328535,0.73282427,-0.52393645,-0.42685682,-1.3130485,0.10214343,-0.81615025
53.0,-0.9833282,0.35566002,0.38623884,0.18147345,0.20733066,0.26378822,0.27478173,0.22280002,0.26064676,0.4985509,-0.13452327,-0.17268592,0.21866389,0.43151113,0.16749527,-0.18782282,-0.15699781,0.1417235,0.34981912,0.5121409,-0.24648806,0.32773304,0.16449998,0.09661712,0.45690995,-0.15966459,-0.12130875,-0.07842389,0.039454665,-0.011535625
48.0,-0.8312744,-0.069220915,0.030165324,0.18074387,0.40434942,0.044068366,-0.09112004,-0.0070310133,0.14367612,0.6692681,0.41360107,-0.5021445,0.4448162,0.007102995,0.07671912,-1.4996793,0.92135376,0.44430763,0.532945,-1.4522008,0.5379785,0.54817355,0.5091911,0.9216446,0.8772925,-0.5108491,-0.29747388,-0.37767106,-0.6769624,-0.60552096
61.0,0.81613415,0.3616604,-0.12168497,1.0914983,0.10020898,-1.6463776,0.55754,-2.3564842,1.4639105,1.3184595,-0.77319014,-0.19925636,1.3168204,-0.42400876,-1.8449944,0.8386562,-2.1989248,0.12778482,-1.6728371,-1.6414615,-1.5415648,1.2079363,-1.8886415,2.353252,-0.324677,0.05130897,-0.10252903,3.5673633,1.593524,0.30117363
29.0,-0.6458848,-0.38438687,-0.5488635,-1.0986722,0.94988835,1.042166,-0.33037776,-0.0080380915,0.061780363,-0.3093051,-0.13916749,-0.25241947,-0.3876631,0.089087605,0.32342428,1.0458282,0.21775018,-0.15531103,0.5574936,0.41501448,0.15801816,-0.6639776,-0.02603304,-0.38536265,-0.6665474,0.62010455,0.22581394,0.16190398,-0.08165723,-0.14366287
67.0,-0.41010326,0.55542964,0.8221141,1.1255499,-0.16626315,0.052653946,-0.15901843,0.11201694,0.82313216,0.0028617042,0.08140871,0.6461286,0.28917387,-1.3935709,0.9041938,0.5573715,1.4546535,-0.15825349,1.821824,0.47956008,0.09535631,-0.030955402,0.33413488,0.23311158,0.84261966,-1.2404039,1.6572179,-0.4454337,-1.3050965,-0.056528803
41.0,0.16997471,0.35148615,1.6487963,-0.21918118,-0.11486208,0.63421345,0.7696442,0.1379441,-0.6047015,0.3173814,0.45361462,0.61139697,-0.19365057,-0.2694469,0.1329425,0.19948484,-0.7379212,0.353607,-1.3709041,1.5143807,0.44763687,-0.4116535,-0.47983122,-0.77457213,0.8796983,1.2635324,-0.7710197,-0.2558759,0.5861829,-0.22181523
26.0,-0.6591027,-0.32383975,-0.22708586,-1.0267295,0.9898026,-0.04759805,0.53840506,0.24758734,-0.13988793,0.36219588,0.19241036,-0.36525252,0.1334272,-0.4645865,0.13951455,-0.1999616,0.0732387,0.099027745,-0.13116384,-0.24132735,-0.36488426,-0.5967021,0.123806365,0.25755513,-0.76966923,-0.22650594,0.46993098,-0.98052883,-0.02059333,-0.67823917
38.0,-0.8751947,0.087661736,-0.19612816,-0.22470485,0.22997198,-0.8343849,-0.48699135,0.025419729,0.32399762,-0.11526294,-1.7288505,-0.5233558,-0.99220264,0.7146096,0.21528663,0.34181437,0.96753114,-0.20747578,0.5901531,0.64900815,-1.4210333,0.48695382,-0.86302304,-0.82183874,-0.83866775,-1.943262,-0.127895,-0.5450851,-0.30813563,-0.8650897
12.0,-0.44908822,-1.0854875,0.22044869,0.46623084,-0.15287367,-0.2842549,0.048546292,-0.34096548,-1.147335,0.06692118,0.8128582,0.5800896,0.18721752,0.02412695,1.6107665,-0.42824787,0.3671242,0.7070676,0.28225222,0.37985334,1.2798653,0.8146816,0.79629725,0.32640746,1.0708255,-0.727454,0.18944202,-0.025677567,-1.2310901,-0.16492668
75.0,-0.16210964,-0.18393351,1.0077914,0.4783557,-0.08783507,0.8246232,0.32076037,0.41985217,-1.4110246,0.01373428,0.46212074,0.33689234,-1.1015441,-1.2298568,0.48126602,1.3609945,1.1847335,0.84271413,1.2748375,1.1574409,-0.65415096,0.48907244,1.0359386,0.27700943,0.04684331,-0.3074594,-0.016406018,0.93037534,-0.63913876,0.49456376
1.0,1.1333966,-0.1949511,-0.7810158,0.62655854,-0.4287306,-0.344072,2.247067,1.0440657,-0.17510109,0.04263099,-0.22501841,-0.5285863,-0.6312695,-1.1298507,0.20297813,0.33650926,0.21973239,-1.5423363,1.3339305,-2.9979012,-2.2028804,-0.9270169,-1.125422,1.4488972,0.8675285,-1.4456327,-1.4569561,-1.8265802,0.67490906,3.2426615
1.0,-0.3722187,-1.6981038,-0.21944013,1.3507481,-1.2762325,-0.29931822,0.5048738,1.4126432,0.45044956,-0.65258694,0.24109004,-0.99909663,-0.44314778,0.2685042,0.7698716,1.2257555,-0.7993746,0.25497332,-0.12699555,0.5505138,0.82815737,-1.0816764,0.26188838,-0.25327107,1.4429009,0.6356827,-0.254955,-0.56400335,-0.21635908,0.023484757
25.0,-1.0398978,0.21281655,0.45473874,0.12311411,-0.0034746134,0.6696107,-0.08680521,0.23939277,0.5199909,0.07286805,-0.0048983498,-0.2959749,0.30542168,0.36135787,-0.24995378,-0.015496717,-0.11053861,-0.42314312,0.47226617,0.015969492,-0.17694615,0.1973063,-0.17158741,-0.026415745,0.6326866,-0.37752432,0.28056675,-0.21722275,0.05241985,0.18312396
65.0,-0.8923472,-0.2689626,-0.96655965,-0.76014197,1.0840192,0.6974436,-0.6468412,0.76669437,-0.23023503,0.22359183,-0.6546939,-0.5956664,-0.08865978,0.27270436,-0.54671466,1.3066586,0.81814945,0.0032960712,0.9987298,0.30045813,0.88819146,-0.09836559,-0.41672006,0.45383132,-0.7984224,0.9971444,0.07781218,-0.06928558,-0.42856437,0.12090349
26.0,-0.20407364,-0.5729298,1.2151827,-1.0004469,0.40281183,-0.15744784,-0.8329469,1.0686991,1.2304456,0.9073197,-0.89821106,0.7485823,-0.48809394,-0.2930463,-0.26147723,-1.4002395,-0.9361953,0.53536844,1.2715968,2.0058782,-1.7377212,-1.0829748,0.36620647,-0.66859055,1.1001209,0.6301205,-1.033631,-0.36444974,1.1071204,-1.6147839
34.0,-0.6588387,0.8813975,-2.1834848,-0.89761037,1.0237924,0.12008045,0.022917537,0.80410594,0.3948474,-0.6872732,0.46393496,-0.9090815,0.7044443,0.691915,0.35047486,-0.034421463,-0.1707536,-0.003631544,0.30082765,1.6205338,1.4234742,-0.17946358,1.2668664,0.29866534,-1.1465797,0.5410101,2.5463357,-0.93236566,-0.7409689,0.74141586
26.0,-0.85191137,0.14395638,-0.6043644,-0.72528946,-0.06921235,-0.426594,-0.7779006,-1.0190144,-0.18703318,-0.6563473,-0.09064889,-0.2207619,-0.42054102,0.63390565,0.093769476,0.021137271,0.41153857,-0.6793744,-0.73530143,-0.46336582,-0.68968886,0.023560608,-0.37996352,-0.26544625,-0.11144005,0.084537186,-0.6016283,-0.013553007,-0.013800432,-0.4889932
2.0,0.26046756,-1.933575,-0.3404008,0.9384412,-0.9457868,1.3478473,-0.41255537,0.91422427,0.43763524,0.11620716,0.4372471,-0.051005747,-1.2012807,-0.13542391,-1.8722612,-0.49637118,0.56438804,0.37204736,0.37014136,0.7215244,-0.32206002,-0.17995185,-1.5667962,1.149299,1.2028192,-0.029480074,-0.3410126,-0.854388,-0.3688352,-1.6578113
60.0,-0.74836093,0.38541272,0.6461135,0.4127793,0.06630446,0.46830675,0.5766218,0.28088903,-0.35111088,0.48216832,0.48440748,-0.012944532,-0.26930675,0.098653086,-0.5182836,0.031941026,-0.28027758,-0.27798477,0.17999658,-0.039375488,-0.05607431,0.31128955,0.57287735,-0.0900164,0.31426048,0.25671047,0.059673984,0.113048956,-0.3502611,0.04162967
25.0,-0.79176766,-0.44897082,-0.1547505,0.038071837,0.19439726,0.491907,-0.40998188,-0.5698977,-0.67729557,-0.25777325,0.020234274,-0.28654072,-0.44846267,-1.0845258,-0.87097853,0.31018388,0.12126191,0.8846358,1.0327314,0.0113351885,0.26374596,-0.50173295,-0.6974791,-0.15783025,0.34663364,0.15657622,0.72681385,0.59529227,-0.116674,-0.15114911
26.0,-0.23282216,0.90379584,-0.19776402,0.19246869,0.49924144,-0.18032496,-0.2886875,0.19397686,1.1322916,-0.20605819,0.1860304,0.30201274,0.63156813,0.78081805,0.74121386,0.14767085,-0.3002063,-0.6955841,-0.22635284,0.14704038,-0.32673493,-1.063542,-1.2457538,0.42365906,-0.29334712,-0.2596856,-0.56059617,0.40531167,-0.3419573,-0.37575325
27.0,-0.4209566,0.5548549,0.8578938,-0.13007993,0.2518975,0.07632509,1.0664726,0.41321155,1.2081854,0.5358807,0.16360803,-0.17975739,0.265734,0.05199549,-0.5294508,0.03357378,-0.5756723,-0.5084075,-0.48793772,1.580477,-0.061455835,-1.0225024,-1.2833278,0.2723789,0.25900793,-0.4077002,-0.5606964,-0.3084399,-0.5005616,-0.22001411
40.0,-0.746798,-0.17500944,-1.1468606,-1.3274572,0.27533516,0.57281166,-0.8010672,-0.7036898,0.15489276,0.55417955,0.51602274,-1.1757525,-0.4559037,-1.0731384,-0.53274864,-0.22814885,0.46559215,0.40520838,-0.36170116,-0.015235671,0.10160082,-0.2536647,-0.36234063,-0.9859452,-0.09791151,0.9149097,-0.32019407,-0.59287316,0.35692382,0.94955647
50.0,0.5101853,1.0885112,0.76775366,0.14809138,-0.63069737,1.2036831,0.49058995,-0.8396535,-0.55132514,-0.10022943,-0.53924686,-0.13298322,1.1853155,0.3144953,-0.024040876,1.0468413,0.44208795,-0.42704552,0.1986807,-1.0785494,-0.025794404,0.4953022,0.43752077,-0.2882772,0.13826357,-0.0015743697,0.15752636,0.9202655,0.7306202,-0.22134805
16.0,1.2435087,-1.2925136,0.6403078,-3.369609,1.8171488,-4.359459,-2.2258484,0.58615535,1.1205591,0.81752545,-1.668141,1.9236815,1.2005796,0.6957601,0.15692928,-2.5794075,0.118584305,-1.2150332,2.0745988,1.8139718,-2.1920578,-2.1774194,0.9230426,-0.45859373,-1.3632926,-1.0087208,-0.9602268,-1.1584566,-0.11836896,-2.350785
40.0,-0.63954884,0.058970172,-0.07417512,-0.4040783,-0.2133202,1.0527154,-0.6458372,-0.17571647,0.3978465,-0.6074739,-0.19987093,-0.10896355,1.1051412,0.5691403,-0.13257901,0.18479876,0.28432226,-0.605626,-0.49396566,0.17334491,-0.4367366,-0.24256618,0.88771933,-0.32848015,-0.104868226,-0.0075363815,0.50788784,-0.014507115,-0.14837466,0.5891573
30.0,-0.88562816,0.42888746,-0.98849285,-0.34570876,0.8160466,0.5114598,-0.23651858,0.35579914,0.8659398,0.17163458,0.1227823,-0.42049628,1.0865611,0.78335917,0.019076439,-0.07800535,0.18383782,-0.08778582,0.3200258,0.5664434,0.6161167,-0.6187546,0.28234246,0.5712817,0.06380395,-0.023074238,0.9211623,-0.8592565,-0.14417095,0.31990698
40.0,0.8575113,0.64127004,-1.7356122,-0.38972554,0.0072605996,-1.54434,-0.543797,-0.420101,-1.914961,0.087929696,-2.3030746,0.81776136,-2.5020797,1.2041957,-1.7601424,1.0796587,1.192962,0.34471282,-0.7834496,0.5932191,-2.0551353,2.2362342,-0.77446854,-1.5843326,-1.1240919,-1.6686184,0.76366603,-1.0091965,1.2083815,-0.7074661
36.0,0.7242798,0.8404691,-0.33471602,1.4736854,0.22250044,-0.60635096,-0.09097921,-1.2933302,-1.171559,1.3223131,0.31267416,2.2106307,-0.71860486,-1.2986052,0.8838273,0.86479825,0.6162453,-3.0131304,1.6022248,0.4712519,0.790189,0.032679655,-1.2523162,-2.347168,-0.73606867,0.90733296,2.053824,0.34644046,-0.6046164,-0.016149824
45.0,1.1439536,-0.13844915,2.3863432,0.9915491,0.8459364,-0.99177206,-2.2237384,2.523176,-1.5096405,-1.5578057,1.7637454,0.2556373,0.8356876,-3.111111,-0.95846957,-2.0513759,1.2557464,-0.8118856,1.3321459,0.28354216,-0.75906765,0.42198235,-0.40519214,-1.6590862,-1.523545,2.7157705,-2.362206,-1.6424868,1.9563873,-0.589875
35.0,-0.65812266,0.36102825,1.01806,-0.23043476,-0.49185222,0.7672144,-0.39565623,-0.26023042,0.39134556,0.18805574,-0.22506581,-0.22251497,0.735049,0.14176303,0.19034205,-0.37306127,-0.047610033,-0.8040047,0.37213233,0.7522129,0.02447808,0.65854007,-0.16877544,0.16408995,-0.40733108,-0.72618806,-0.31162208,0.3334607,-0.35426015,0.25470543
28.0,-0.543634,-0.8794413,-0.2332657,-1.1963823,0.8594624,-0.05798793,-1.0757917,0.0027270606,-0.531409,0.36273164,-0.53303903,0.7136625,-1.3915236,-0.6026177,-0.28764248,-0.2116251,-0.5487263,-0.3546579,0.9869493,-0.07018,0.016630147,-0.058096003,0.04323006,-0.08710246,0.52575916,0.5617211,-1.0320196,1.2959964,0.44209746,-0.7293424
40.0,-0.5896131,0.42461297,0.80761224,0.27790114,-0.7366157,-0.0996934,0.11339821,-0.00896774,0.97728366,-0.6051606,-0.6603864,1.0782068,0.007149744,-0.7423963,0.53723943,-0.58276653,1.5249304,0.37542835,1.1553788,-0.6442903,0.15930508,0.11190487,-0.5326557,0.55960834,1.7092307,-0.9685698,1.0698373,-0.7408522,-1.0084742,-0.16536689
27.0,-0.585407,0.30410495,0.14639924,-0.33564323,0.06127797,0.44600478,-0.5616023,-0.9686704,0.41899025,0.3540092,-0.18291278,0.0031840354,0.36926422,0.78235614,-0.29654583,0.17670462,0.04355789,-0.9542439,-1.0709264,-0.94239306,-0.3140467,0.16005233,-0.07867933,-0.015539694,0.6933536,0.9229051,0.13901979,-0.4570942,0.39794764,-0.53864324
9.0,0.5380574,1.9661683,-3.480624,-0.6216474,-0.3894069,-1.3067539,-0.4042794,1.4403176,-0.9730059,1.3587496,-0.041842226,-1.7475977,0.25984666,0.79614365,-2.6920214,-0.4741268,1.5690128,1.2648345,0.17188187,3.1234193,-0.025864149,2.6244774,1.4082026,-1.3656241,-0.29495,-1.8587357,1.6679188,-3.3009968,0.16208586,-0.82043797
26.0,1.3054235,1.8527924,0.78623176,1.4545004,0.66902465,-2.8756793,-1.7953533,-1.3631507,0.33842048,0.3255113,3.3004367,-2.1485746,0.18993126,-0.8008959,0.7000109,1.5843432,0.90005136,0.45715466,1.0471684,-0.18002027,0.814047,-0.52379835,-2.1781988,-1.5200025,-1.1286848,1.4537361,0.12421425,1.4133627,0.9724742,-1.3306502
45.0,0.7992445,0.0068432116,1.9817401,-1.6732994,-0.43373755,-3.9870112,1.5961859,-1.1257807,1.4377171,2.1742408,1.0353278,3.1326723,0.171064,-1.0420876,0.5277509,-0.857434,1.0072258,1.0637803,0.5023609,1.8619232,2.252586,-1.5685127,1.5206699,2.948438,0.23145238,-2.4218688,-1.2910053,2.1588159,-2.8732982,-0.5213747
36.0,-0.78869456,0.14379959,0.7301814,0.110050395,-0.5132498,0.21719143,0.07841978,0.17332429,-0.070495084,0.26481143,-0.054489523,-0.087854944,-0.22803618,0.062619716,0.21294649,0.4068612,0.34265977,-0.5956677,0.9762559,0.44297725,0.06950327,0.19421302,0.18125102,0.3047472,-0.6905875,-0.92575186,0.38228205,0.30316204,-0.11319011,-0.031492013
